# IAM Handwriting Database - Converted for CRNN Training
# Format: filename,transcription

word_01440.png,arrival
word_01441.png,is
word_01442.png,into
word_01443.png,personal
word_01444.png,the
word_01445.png,a
word_01446.png,of
word_01447.png,the
word_01448.png,Minister
word_01449.png,hopeful
word_01450.png,Belgium
word_01451.png,Chancellor
word_01452.png,Hudson
word_01453.png,"
word_01454.png,JOHN
word_01455.png,have
word_01456.png,of
word_01457.png,2bhoys
word_01458.png,Ps
word_01459.png,Ps
word_01460.png,and
word_01461.png,Commonwealth
word_01462.png,see
word_01463.png,the
word_01464.png,over
word_01465.png,4
word_01466.png,the
word_01467.png,West
word_01468.png,now
word_01469.png,O
word_01470.png,the
word_01471.png,five
word_01472.png,influx
word_01473.png,was
word_01474.png,Labour
word_01475.png,Mishnah
word_01476.png,Service
word_01477.png,now
word_01478.png,b.
word_01479.png,in
word_01480.png,development
word_01481.png,MONDAY
word_01482.png,might
word_01483.png,teenagers
word_01484.png,prepared
word_01485.png,nasty
word_01486.png,has
word_01487.png,Strong
word_01488.png,speed
word_01489.png,Soviet
word_01490.png,to
word_01491.png,Governments
word_01492.png,a
word_01493.png,for
word_01494.png,to
word_01495.png,a
word_01496.png,said
word_01497.png,,
word_01498.png,,
word_01499.png,out
word_01500.png,error
word_01501.png,it
word_01502.png,of
word_01503.png,worn
word_01504.png,news
word_01505.png,including
word_01506.png,Mishnah
word_01507.png,over
word_01508.png,to
word_01509.png,coming
word_01510.png,Spanish
word_01511.png,,
word_01512.png,and
word_01513.png,able
word_01514.png,by
word_01515.png,Morris
word_01516.png,into
word_01517.png,generally
word_01518.png,the
word_01519.png,vigour
word_01520.png,show
word_01521.png,have
word_01522.png,thumb
word_01523.png,yesterday
word_01524.png,Betti's
word_01525.png,in
word_01526.png,makes
word_01527.png,and
word_01528.png,argument
word_01529.png,lessly
word_01530.png,as
word_01531.png,for
word_01532.png,he
word_01533.png,clearer
word_01534.png,by
word_01535.png,political
word_01536.png,"
word_01537.png,today
word_01538.png,.
word_01539.png,.
word_01540.png,,
word_01541.png,,
word_01542.png,all
word_01543.png,us
word_01544.png,which
word_01545.png,Government
word_01546.png,a
word_01547.png,"
word_01548.png,more
word_01549.png,committee
word_01550.png,that
word_01551.png,,
word_01552.png,simple
word_01553.png,around
word_01554.png,Council
word_01555.png,.
word_01556.png,striking
word_01557.png,no
word_01558.png,.
word_01559.png,people
word_01560.png,report
word_01561.png,talks
word_01562.png,MR.
word_01563.png,words
word_01564.png,he
word_01565.png,)
word_01566.png,.
word_01567.png,:
word_01568.png,such
word_01569.png,Maxwell
word_01570.png,TUC
word_01571.png,a
word_01572.png,little
word_01573.png,attack
word_01574.png,sailor
word_01575.png,new
word_01576.png,as
word_01577.png,with
word_01578.png,reality
word_01579.png,of
word_01580.png,deeply
word_01581.png,and
word_01582.png,would
word_01583.png,Piccadilly
word_01584.png,and
word_01585.png,Peers'
word_01586.png,his
word_01587.png,decision
word_01588.png,That
word_01589.png,the
word_01590.png,charge
word_01591.png,little
word_01592.png,history
word_01593.png,shown
word_01594.png,and
word_01595.png,a
word_01596.png,8
word_01597.png,tiredness
word_01598.png,the
word_01599.png,not
word_01600.png,,
word_01601.png,never
word_01602.png,a
word_01603.png,And
word_01604.png,qualities
word_01605.png,the
word_01606.png,of
word_01607.png,by
word_01608.png,the
word_01609.png,important
word_01610.png,do
word_01611.png,was
word_01612.png,of
word_01613.png,free
word_01614.png,big
word_01615.png,in
word_01616.png,out
word_01617.png,the
word_01618.png,of
word_01619.png,the
word_01620.png,in
word_01621.png,triangle
word_01622.png,electronics
word_01623.png,man
word_01624.png,to
word_01625.png,profits
word_01626.png,hook
word_01627.png,an
word_01628.png,policy
word_01629.png,.
word_01630.png,youngster
word_01631.png,was
word_01632.png,must
word_01633.png,hostile
word_01634.png,produced
word_01635.png,of
word_01636.png,see
word_01637.png,,
word_01638.png,patience
word_01639.png,giving
word_01640.png,Revenue
word_01641.png,includes
word_01642.png,whereby
word_01643.png,Go
word_01644.png,problems
word_01645.png,going
word_01646.png,In
word_01647.png,and
word_01648.png,the
word_01649.png,.
word_01650.png,"
word_01651.png,1/2
word_01652.png,charac-
word_01653.png,plans
word_01654.png,over
word_01655.png,in
word_01656.png,to
word_01657.png,he
word_01658.png,with
word_01659.png,thought
word_01660.png,.
word_01661.png,the
word_01662.png,the
word_01663.png,Progressive
word_01664.png,a
word_01665.png,Schoenman
word_01666.png,about
word_01667.png,when
word_01668.png,delegations
word_01669.png,A
word_01670.png,time
word_01671.png,is
word_01672.png,.
word_01673.png,The
word_01674.png,a
word_01675.png,years
word_01676.png,of
word_01677.png,of
word_01678.png,the
word_01679.png,of
word_01680.png,into
word_01681.png,the
word_01682.png,)
word_01683.png,Britain's
word_01684.png,be
word_01685.png,all
word_01686.png,of
word_01687.png,in
word_01688.png,Common
word_01689.png,they
word_01690.png,Lintott
word_01691.png,is
word_01692.png,former
word_01693.png,the
word_01694.png,come
word_01695.png,their
word_01696.png,fears
word_01697.png,slots
word_01698.png,.
word_01699.png,to
word_01700.png,openly
word_01701.png,by
word_01702.png,for
word_01703.png,it
word_01704.png,'s
word_01705.png,attempt
word_01706.png,apathetic
word_01707.png,Polydor
word_01708.png,purpose
word_01709.png,delighted
word_01710.png,are
word_01711.png,there
word_01712.png,Dictionary
word_01713.png,and
word_01714.png,the
word_01715.png,us
word_01716.png,the
word_01717.png,moods
word_01718.png,These
word_01719.png,outside
word_01720.png,.
word_01721.png,the
word_01722.png,,
word_01723.png,the
word_01724.png,his
word_01725.png,asked
word_01726.png,a
word_01727.png,say
word_01728.png,tools
word_01729.png,Shades
word_01730.png,the
word_01731.png,looking
word_01732.png,which
word_01733.png,Greenfield
word_01734.png,satisfies
word_01735.png,11-12
word_01736.png,His
word_01737.png,business
word_01738.png,;
word_01739.png,the
word_01740.png,and
word_01741.png,it
word_01742.png,around
word_01743.png,about
word_01744.png,usual
word_01745.png,'
word_01746.png,also
word_01747.png,many
word_01748.png,as
word_01749.png,elephant
word_01750.png,is
word_01751.png,of
word_01752.png,Happy
word_01753.png,the
word_01754.png,the
word_01755.png,there
word_01756.png,concrete
word_01757.png,of
word_01758.png,National
word_01759.png,from
word_01760.png,weapons
word_01761.png,too
word_01762.png,Australia
word_01763.png,jokes
word_01764.png,the
word_01765.png,be
word_01766.png,is
word_01767.png,to
word_01768.png,troops
word_01769.png,David
word_01770.png,majority
word_01771.png,in
word_01772.png,favour
word_01773.png,Barry
word_01774.png,steps
word_01775.png,as
word_01776.png,from
word_01777.png,the
word_01778.png,insects
word_01779.png,b.
word_01780.png,discrimination
word_01781.png,good
word_01782.png,Minister
word_01783.png,life
word_01784.png,though
word_01785.png,of
word_01786.png,to
word_01787.png,no
word_01788.png,line
word_01789.png,the
word_01790.png,,
word_01791.png,at
word_01792.png,day
word_01793.png,of
word_01794.png,it
word_01795.png,is
word_01796.png,of
word_01797.png,in
word_01798.png,application
word_01799.png,That
word_01800.png,President
word_01801.png,go
word_01802.png,of
word_01803.png,shabby
word_01804.png,days
word_01805.png,the
word_01806.png,industry
word_01807.png,a
word_01808.png,whom
word_01809.png,.
word_01810.png,answer
word_01811.png,Labour's
word_01812.png,of
word_01813.png,activity
word_01814.png,Sir
word_01815.png,.
word_01816.png,meeting
word_01817.png,22
word_01818.png,.
word_01819.png,.
word_01820.png,the
word_01821.png,part-author
word_01822.png,admitted
word_01823.png,will
word_01824.png,a
word_01825.png,its
word_01826.png,among
word_01827.png,at
word_01828.png,a
word_01829.png,Taste
word_01830.png,keeps
word_01831.png,was
word_01832.png,have
word_01833.png,mind
word_01834.png,that
word_01835.png,Federal
word_01836.png,reservoir
word_01837.png,substitutes
word_01838.png,an
word_01839.png,be
word_01840.png,Old
word_01841.png,The
word_01842.png,,
word_01843.png,intelligent
word_01844.png,slope
word_01845.png,be
word_01846.png,and
word_01847.png,this
word_01848.png,a
word_01849.png,of
word_01850.png,quite
word_01851.png,,
word_01852.png,to
word_01853.png,defeat
word_01854.png,of
word_01855.png,examination
word_01856.png,.
word_01857.png,Bank
word_01858.png,and
word_01859.png,stated
word_01860.png,he
word_01861.png,V's
word_01862.png,"
word_01863.png,the
word_01864.png,They
word_01865.png,whole
word_01866.png,Adenauer
word_01867.png,warned
word_01868.png,settle
word_01869.png,the
word_01870.png,conceived
word_01871.png,its
word_01872.png,would
word_01873.png,as
word_01874.png,about
word_01875.png,both
word_01876.png,and
word_01877.png,against
word_01878.png,Kaunda's
word_01879.png,the
word_01880.png,approaches
word_01881.png,what
word_01882.png,advisers
word_01883.png,comfort
word_01884.png,breeze
word_01885.png,the
word_01886.png,inwards
word_01887.png,that
word_01888.png,the
word_01889.png,a
word_01890.png,show
word_01891.png,in
word_01892.png,which
word_01893.png,,
word_01894.png,oppose
word_01895.png,summonses
word_01896.png,under
word_01897.png,best
word_01898.png,This
word_01899.png,is
word_01900.png,people
word_01901.png,subject
word_01902.png,a
word_01903.png,once
word_01904.png,,
word_01905.png,on
word_01906.png,he
word_01907.png,made
word_01908.png,of
word_01909.png,Since
word_01910.png,possible
word_01911.png,or
word_01912.png,stage
word_01913.png,today
word_01914.png,Scarborough
word_01915.png,Laud
word_01916.png,a
word_01917.png,Peers
word_01918.png,churchyard
word_01919.png,we
word_01920.png,through
word_01921.png,melodramatic
word_01922.png,Whitehall
word_01923.png,since
word_01924.png,cinema
word_01925.png,well
word_01926.png,the
word_01927.png,great
word_01928.png,when
word_01929.png,a
word_01930.png,role
word_01931.png,policy
word_01932.png,more
word_01933.png,400,000
word_01934.png,last
word_01935.png,The
word_01936.png,eyeballs
word_01937.png,our
word_01938.png,seems
word_01939.png,Then
word_01940.png,used
word_01941.png,in
word_01942.png,,
word_01943.png,.
word_01944.png,fight
word_01945.png,until
word_01946.png,can
word_01947.png,,
word_01948.png,Council
word_01949.png,President
word_01950.png,400,000
word_01951.png,tides
word_01952.png,writing
word_01953.png,of
word_01954.png,new
word_01955.png,the
word_01956.png,moving
word_01957.png,for
word_01958.png,To
word_01959.png,a
word_01960.png,by
word_01961.png,without
word_01962.png,off
word_01963.png,,
word_01964.png,15,695
word_01965.png,with
word_01966.png,little
word_01967.png,other
word_01968.png,opposing
word_01969.png,regard
word_01970.png,provided
word_01971.png,time
word_01972.png,aspects
word_01973.png,the
word_01974.png,the
word_01975.png,to
word_01976.png,southerly
word_01977.png,hook
word_01978.png,in
word_01979.png,New
word_01980.png,tools
word_01981.png,prepared
word_01982.png,the
word_01983.png,a
word_01984.png,has
word_01985.png,.
word_01986.png,read
word_01987.png,course
word_01988.png,sit
word_01989.png,deals
word_01990.png,while
word_01991.png,be
word_01992.png,,
word_01993.png,.
word_01994.png,art
word_01995.png,from
word_01996.png,19.5
word_01997.png,a
word_01998.png,exacting
word_01999.png,women
word_02000.png,to
word_02001.png,,
word_02002.png,support
word_02003.png,Ghana
word_02004.png,said
word_02005.png,John
word_02006.png,.
word_02007.png,.
word_02008.png,East
word_02009.png,the
word_02010.png,how
word_02011.png,wearing
word_02012.png,noted
word_02013.png,will
word_02014.png,It
word_02015.png,leaders
word_02016.png,earlier
word_02017.png,Fanny
word_02018.png,her
word_02019.png,Cent.
word_02020.png,unable
word_02021.png,flict
word_02022.png,and
word_02023.png,to
word_02024.png,the
word_02025.png,of
word_02026.png,was
word_02027.png,According
word_02028.png,President
word_02029.png,in
word_02030.png,made
word_02031.png,nearly
word_02032.png,of
word_02033.png,.
word_02034.png,last
word_02035.png,only
word_02036.png,the
word_02037.png,look
word_02038.png,will
word_02039.png,are
word_02040.png,evenings
word_02041.png,you
word_02042.png,school
word_02043.png,be
word_02044.png,this
word_02045.png,London
word_02046.png,sordid
word_02047.png,to
word_02048.png,in
word_02049.png,beautiful
word_02050.png,has
word_02051.png,Government
word_02052.png,,
word_02053.png,Shamir
word_02054.png,after
word_02055.png,followed
word_02056.png,,
word_02057.png,Soon
word_02058.png,by
word_02059.png,plan
word_02060.png,were
word_02061.png,to
word_02062.png,years
word_02063.png,with
word_02064.png,in
word_02065.png,they
word_02066.png,the
word_02067.png,For
word_02068.png,have
word_02069.png,tip
word_02070.png,Marshal
word_02071.png,position
word_02072.png,as
word_02073.png,when
word_02074.png,a
word_02075.png,the
word_02076.png,40
word_02077.png,out
word_02078.png,suppose
word_02079.png,,
word_02080.png,the
word_02081.png,without
word_02082.png,tired
word_02083.png,,
word_02084.png,some
word_02085.png,,
word_02086.png,makes
word_02087.png,,
word_02088.png,AN
word_02089.png,He
word_02090.png,will
word_02091.png,lake
word_02092.png,the
word_02093.png,for
word_02094.png,strike
word_02095.png,the
word_02096.png,.
word_02097.png,in
word_02098.png,of
word_02099.png,political
word_02100.png,like
word_02101.png,other
word_02102.png,chief
word_02103.png,It
word_02104.png,their
word_02105.png,edge
word_02106.png,When
word_02107.png,Taste
word_02108.png,to
word_02109.png,policies
word_02110.png,taught
word_02111.png,was
word_02112.png,gone
word_02113.png,for
word_02114.png,and
word_02115.png,prepared
word_02116.png,her
word_02117.png,see
word_02118.png,without
word_02119.png,week's
word_02120.png,investment
word_02121.png,men
word_02122.png,of
word_02123.png,Commonwealth
word_02124.png,a
word_02125.png,the
word_02126.png,much
word_02127.png,the
word_02128.png,obedient
word_02129.png,a
word_02130.png,.
word_02131.png,to
word_02132.png,fresh
word_02133.png,Britain
word_02134.png,of
word_02135.png,to
word_02136.png,the
word_02137.png,edges
word_02138.png,really
word_02139.png,but
word_02140.png,the
word_02141.png,heritage
word_02142.png,to
word_02143.png,makes
word_02144.png,.
word_02145.png,and
word_02146.png,strong
word_02147.png,is
word_02148.png,on
word_02149.png,but
word_02150.png,of
word_02151.png,cover
word_02152.png,have
word_02153.png,Verwoerd
word_02154.png,that
word_02155.png,latent
word_02156.png,physical
word_02157.png,sex
word_02158.png,ter
word_02159.png,that
word_02160.png,plan
word_02161.png,revision
word_02162.png,her
word_02163.png,from
word_02164.png,.
word_02165.png,so
word_02166.png,to
word_02167.png,due
word_02168.png,us
word_02169.png,to
word_02170.png,does
word_02171.png,had
word_02172.png,Congolese
word_02173.png,next
word_02174.png,reviewed
word_02175.png,thrift
word_02176.png,and
word_02177.png,chance
word_02178.png,of
word_02179.png,published
word_02180.png,now
word_02181.png,was
word_02182.png,20
word_02183.png,have
word_02184.png,our
word_02185.png,herself
word_02186.png,,
word_02187.png,,
word_02188.png,may
word_02189.png,in
word_02190.png,to
word_02191.png,,
word_02192.png,with
word_02193.png,?
word_02194.png,Wicki
word_02195.png,,
word_02196.png,great
word_02197.png,read
word_02198.png,to
word_02199.png,stop
word_02200.png,"
word_02201.png,supply
word_02202.png,transfer
word_02203.png,.
word_02204.png,with
word_02205.png,would
word_02206.png,painful
word_02207.png,with
word_02208.png,of
word_02209.png,.
word_02210.png,do
word_02211.png,said
word_02212.png,.
word_02213.png,what
word_02214.png,who
word_02215.png,was
word_02216.png,while
word_02217.png,appropriated
word_02218.png,interrogations
